"","age","status","Number","Simul","regID","regNV","startV","vPerD","vpd","vo","acceptV","effV","totalvac"
"32865169",1,"allD",0,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875169",2,"allD",0,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885169",3,"allD",8,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895169",4,"allD",7,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905169",5,"allD",11,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915169",6,"allD",1,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925169",7,"allD",0,10,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865170",1,"allD",0,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875170",2,"allD",0,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885170",3,"allD",5,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895170",4,"allD",8,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905170",5,"allD",3,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915170",6,"allD",0,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925170",7,"allD",0,11,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865171",1,"allD",1,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875171",2,"allD",1,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885171",3,"allD",6,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895171",4,"allD",12,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905171",5,"allD",6,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915171",6,"allD",0,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925171",7,"allD",0,12,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865172",1,"allD",2,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875172",2,"allD",0,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885172",3,"allD",6,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895172",4,"allD",9,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905172",5,"allD",7,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915172",6,"allD",0,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925172",7,"allD",0,13,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865173",1,"allD",0,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875173",2,"allD",2,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885173",3,"allD",5,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895173",4,"allD",10,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905173",5,"allD",5,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915173",6,"allD",0,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925173",7,"allD",0,14,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865174",1,"allD",1,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875174",2,"allD",0,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885174",3,"allD",4,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895174",4,"allD",11,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905174",5,"allD",8,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915174",6,"allD",0,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925174",7,"allD",0,15,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865175",1,"allD",0,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875175",2,"allD",2,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885175",3,"allD",6,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895175",4,"allD",10,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905175",5,"allD",4,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915175",6,"allD",0,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925175",7,"allD",0,16,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865176",1,"allD",0,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875176",2,"allD",1,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885176",3,"allD",6,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895176",4,"allD",7,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905176",5,"allD",3,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915176",6,"allD",0,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925176",7,"allD",0,17,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865177",1,"allD",1,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875177",2,"allD",1,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885177",3,"allD",5,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895177",4,"allD",7,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905177",5,"allD",4,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915177",6,"allD",0,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925177",7,"allD",0,18,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865178",1,"allD",0,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875178",2,"allD",3,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885178",3,"allD",9,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895178",4,"allD",14,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905178",5,"allD",5,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915178",6,"allD",0,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925178",7,"allD",0,19,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865179",1,"allD",1,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875179",2,"allD",0,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885179",3,"allD",4,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895179",4,"allD",8,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905179",5,"allD",1,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915179",6,"allD",0,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925179",7,"allD",0,20,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865180",1,"allD",0,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875180",2,"allD",4,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885180",3,"allD",4,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895180",4,"allD",13,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905180",5,"allD",6,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915180",6,"allD",0,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925180",7,"allD",0,21,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865181",1,"allD",0,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875181",2,"allD",1,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885181",3,"allD",11,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895181",4,"allD",9,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905181",5,"allD",9,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915181",6,"allD",0,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925181",7,"allD",0,22,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865182",1,"allD",0,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875182",2,"allD",2,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885182",3,"allD",10,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895182",4,"allD",9,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905182",5,"allD",3,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915182",6,"allD",0,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925182",7,"allD",0,23,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865183",1,"allD",0,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875183",2,"allD",1,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885183",3,"allD",8,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895183",4,"allD",14,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905183",5,"allD",5,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915183",6,"allD",0,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925183",7,"allD",0,24,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865184",1,"allD",1,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875184",2,"allD",1,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885184",3,"allD",7,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895184",4,"allD",11,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905184",5,"allD",4,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915184",6,"allD",0,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925184",7,"allD",0,25,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865185",1,"allD",0,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875185",2,"allD",3,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885185",3,"allD",4,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895185",4,"allD",4,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905185",5,"allD",7,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915185",6,"allD",0,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925185",7,"allD",0,26,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865186",1,"allD",0,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875186",2,"allD",0,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885186",3,"allD",4,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895186",4,"allD",11,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905186",5,"allD",5,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915186",6,"allD",0,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925186",7,"allD",0,27,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865187",1,"allD",1,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875187",2,"allD",1,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885187",3,"allD",8,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895187",4,"allD",13,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905187",5,"allD",14,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915187",6,"allD",0,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925187",7,"allD",0,28,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865188",1,"allD",0,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875188",2,"allD",2,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885188",3,"allD",4,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895188",4,"allD",4,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905188",5,"allD",8,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915188",6,"allD",0,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925188",7,"allD",0,29,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865189",1,"allD",0,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32875189",2,"allD",1,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32885189",3,"allD",5,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32895189",4,"allD",14,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32905189",5,"allD",6,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32915189",6,"allD",0,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32925189",7,"allD",0,30,"SA",148836,10,3690,10,4,0.7,0.9,5134839.2
"32865190",1,"allD",1,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875190",2,"allD",2,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885190",3,"allD",9,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895190",4,"allD",12,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905190",5,"allD",7,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915190",6,"allD",17,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925190",7,"allD",10,1,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865191",1,"allD",0,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875191",2,"allD",3,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885191",3,"allD",5,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895191",4,"allD",15,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905191",5,"allD",15,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915191",6,"allD",9,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925191",7,"allD",14,2,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865192",1,"allD",0,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875192",2,"allD",4,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885192",3,"allD",9,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895192",4,"allD",20,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905192",5,"allD",8,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915192",6,"allD",18,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925192",7,"allD",9,3,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865193",1,"allD",1,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875193",2,"allD",2,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885193",3,"allD",9,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895193",4,"allD",14,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905193",5,"allD",8,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915193",6,"allD",16,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925193",7,"allD",11,4,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865194",1,"allD",0,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875194",2,"allD",5,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885194",3,"allD",6,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895194",4,"allD",9,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905194",5,"allD",6,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915194",6,"allD",18,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925194",7,"allD",15,5,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865195",1,"allD",1,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875195",2,"allD",2,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885195",3,"allD",5,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895195",4,"allD",9,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905195",5,"allD",12,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915195",6,"allD",15,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925195",7,"allD",21,6,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865196",1,"allD",0,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875196",2,"allD",2,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885196",3,"allD",9,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895196",4,"allD",15,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905196",5,"allD",15,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915196",6,"allD",14,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925196",7,"allD",13,7,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865197",1,"allD",0,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875197",2,"allD",3,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885197",3,"allD",5,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895197",4,"allD",9,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905197",5,"allD",16,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915197",6,"allD",15,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925197",7,"allD",21,8,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865198",1,"allD",0,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875198",2,"allD",2,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885198",3,"allD",7,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895198",4,"allD",11,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905198",5,"allD",8,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915198",6,"allD",17,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925198",7,"allD",14,9,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865199",1,"allD",1,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875199",2,"allD",4,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885199",3,"allD",11,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895199",4,"allD",13,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905199",5,"allD",9,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915199",6,"allD",17,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925199",7,"allD",21,10,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865200",1,"allD",1,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875200",2,"allD",7,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885200",3,"allD",4,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895200",4,"allD",14,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905200",5,"allD",13,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915200",6,"allD",11,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925200",7,"allD",16,11,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865201",1,"allD",1,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875201",2,"allD",1,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885201",3,"allD",7,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895201",4,"allD",14,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905201",5,"allD",11,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915201",6,"allD",14,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925201",7,"allD",12,12,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865202",1,"allD",0,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875202",2,"allD",4,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885202",3,"allD",9,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895202",4,"allD",20,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905202",5,"allD",5,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915202",6,"allD",15,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925202",7,"allD",13,13,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865203",1,"allD",2,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875203",2,"allD",3,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885203",3,"allD",5,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895203",4,"allD",12,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905203",5,"allD",6,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915203",6,"allD",16,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925203",7,"allD",24,14,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865204",1,"allD",0,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875204",2,"allD",1,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885204",3,"allD",8,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895204",4,"allD",12,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905204",5,"allD",10,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915204",6,"allD",15,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925204",7,"allD",16,15,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865205",1,"allD",1,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875205",2,"allD",3,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885205",3,"allD",12,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895205",4,"allD",16,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905205",5,"allD",5,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915205",6,"allD",12,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925205",7,"allD",22,16,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865206",1,"allD",0,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875206",2,"allD",2,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885206",3,"allD",6,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895206",4,"allD",13,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905206",5,"allD",9,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915206",6,"allD",14,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925206",7,"allD",15,17,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865207",1,"allD",0,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875207",2,"allD",5,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885207",3,"allD",8,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895207",4,"allD",15,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905207",5,"allD",7,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915207",6,"allD",13,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925207",7,"allD",14,18,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865208",1,"allD",1,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875208",2,"allD",4,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885208",3,"allD",6,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895208",4,"allD",13,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905208",5,"allD",12,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915208",6,"allD",14,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925208",7,"allD",11,19,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865209",1,"allD",0,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875209",2,"allD",4,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885209",3,"allD",9,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895209",4,"allD",12,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905209",5,"allD",6,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915209",6,"allD",20,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925209",7,"allD",13,20,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865210",1,"allD",1,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875210",2,"allD",5,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885210",3,"allD",7,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895210",4,"allD",15,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905210",5,"allD",7,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915210",6,"allD",14,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925210",7,"allD",17,21,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865211",1,"allD",0,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875211",2,"allD",1,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885211",3,"allD",8,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895211",4,"allD",12,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905211",5,"allD",12,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915211",6,"allD",18,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925211",7,"allD",15,22,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865212",1,"allD",0,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875212",2,"allD",4,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32885212",3,"allD",4,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32895212",4,"allD",12,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32905212",5,"allD",17,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32915212",6,"allD",24,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32925212",7,"allD",14,23,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32865213",1,"allD",0,24,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
"32875213",2,"allD",4,24,"SO",24806,10,4320,10,4,0.7,0.9,5134839.2
